#Project,SHA,module,odtest,expectedPolluters,expectedCleaners
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested|org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache|org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps|org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext|org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext|org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings|org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding|org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext|org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext|org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent|org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent|org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent|org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent|org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent|org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName|org.jboss.as.naming.NamingContextTestCase.testUnbind|org.jboss.as.naming.NamingContextTestCase.testLookupContextLink|org.jboss.as.naming.NamingContextTestCase.testRebind|org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation|org.jboss.as.naming.NamingContextTestCase.testLookup|org.jboss.as.naming.NamingContextTestCase.testBindReferenceable|org.jboss.as.naming.NamingContextTestCase.testListWithContinuation|org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation|org.jboss.as.naming.NamingContextTestCase.testLookupLink|org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound|org.jboss.as.naming.NamingContextTestCase.testListNameNotFound|org.jboss.as.naming.NamingContextTestCase.testList|org.jboss.as.naming.NamingContextTestCase.testBind|org.jboss.as.naming.NamingContextTestCase.testListBindings|org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult|org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound|org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext|org.jboss.as.naming.NamingContextTestCase.testLookupReference|org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable|org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler|org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext|org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithVaragsQueryParams,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.nullConnectionFactory
